Guid	ID	Name	LocalizedName	#	Shortcut
{3174FE63-FB93-4A3A-82FD-4036F45CB1C2}	256	EditorContextMenus.CodeWindow.AddComment	エディターコンテキストメニュー.コードウィンドウ.コメントの追加	1	相違ビューアー::Ctrl+Shift+K
{3174FE63-FB93-4A3A-82FD-4036F45CB1C2}	261	EditorContextMenus.CodeWindow.EditLocalFile	エディターコンテキストメニュー.コードウィンドウ.ローカルファイルの編集	1	相違ビューアー::Ctrl+Shift+P
{34E61A32-1C10-4052-ABE7-264C46302CE4}	16464	TeamFoundationContextMenus.Commands.GoToDocuments	TeamFoundationコンテキストメニュー.コマンド.ドキュメントに移動	1	全体::Ctrl+0, Ctrl+D
{34E61A32-1C10-4052-ABE7-264C46302CE4}	16464	TeamFoundationContextMenus.Commands.GoToDocuments	TeamFoundationコンテキストメニュー.コマンド.ドキュメントに移動	2	全体::Ctrl+0, D
{F705F461-5EF4-4D78-A655-A990E31A8555}	16465	TeamFoundationContextMenus.Commands.GoToReports	TeamFoundationコンテキストメニュー.コマンド.レポートに移動	1	全体::Ctrl+0, Ctrl+R
{F705F461-5EF4-4D78-A655-A990E31A8555}	16465	TeamFoundationContextMenus.Commands.GoToReports	TeamFoundationコンテキストメニュー.コマンド.レポートに移動	2	全体::Ctrl+0, R
{FFE1131C-8EA1-4D05-9728-34AD4611BDA9}	8241	TeamFoundationContextMenus.MergeContextMenu.SetFocusonLeftWindow	TeamFoundationコンテキストメニュー.コンテキストメニューのマージ.左ウィンドウにフォーカスを設定	1	マージ エディター ウィンドウ::Alt+1
{FFE1131C-8EA1-4D05-9728-34AD4611BDA9}	8242	TeamFoundationContextMenus.MergeContextMenu.SetFocusonResultWindow	TeamFoundationコンテキストメニュー.コンテキストメニューのマージ.結果ウィンドウにフォーカスを設定	1	マージ エディター ウィンドウ::Alt+2
{FFE1131C-8EA1-4D05-9728-34AD4611BDA9}	8243	TeamFoundationContextMenus.MergeContextMenu.SetFocusonRightWindow	TeamFoundationコンテキストメニュー.コンテキストメニューのマージ.右ウィンドウにフォーカスを設定	1	マージ エディター ウィンドウ::Alt+3
{FFE1131C-8EA1-4D05-9728-34AD4611BDA9}	12304	TeamFoundationContextMenus.Commands.GoToPendingChanges	TeamFoundationコンテキストメニュー.コマンド.保留中の変更に移動	1	全体::Ctrl+0, Ctrl+P
{FFE1131C-8EA1-4D05-9728-34AD4611BDA9}	12304	TeamFoundationContextMenus.Commands.GoToPendingChanges	TeamFoundationコンテキストメニュー.コマンド.保留中の変更に移動	2	全体::Ctrl+0, P
{FFE1131C-8EA1-4D05-9728-34AD4611BDA9}	12305	TeamFoundationContextMenus.Commands.GoToMyWork	TeamFoundationコンテキストメニュー.コマンド.担当作業に移動	1	全体::Ctrl+0, Ctrl+M
{FFE1131C-8EA1-4D05-9728-34AD4611BDA9}	12305	TeamFoundationContextMenus.Commands.GoToMyWork	TeamFoundationコンテキストメニュー.コマンド.担当作業に移動	2	全体::Ctrl+0, M
{FFE1131C-8EA1-4D05-9728-34AD4611BDA9}	6381	TeamFoundationContextMenus.MyWorkPageInProgress.TfsContextMyWorkPageCreateCopyWI	TeamFoundationコンテキストメニュー.担当作業ページ処理中.作業項目のコピーの作成	1	チーム エクスプローラー::Shift+Alt+C
{FFE1131C-8EA1-4D05-9728-34AD4611BDA9}	6382	TeamFoundationContextMenus.MyWorkPageInProgress.TfsContextMyWorkPageNewLinkedWI	TeamFoundationコンテキストメニュー.担当作業ページ処理中.新しいリンクされた作業項目	1	チーム エクスプローラー::Shift+Alt+L
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	4625	Edit.RefreshWorkItem	編集.作業項目の更新	1	作業項目エディター::F5
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	4627	Team.GotoPreviousWorkItem	チーム.前の作業項目へ移動	1	作業項目の結果ビュー::Shift+Alt+P
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	4628	Team.GotoNextWorkItem	チーム.次の作業項目へ移動	1	作業項目の結果ビュー::Shift+Alt+N
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	8193	Team.Refresh	チーム.更新	1	作業項目のクエリ ビュー::F5
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	8193	Team.Refresh	チーム.更新	2	作業項目の結果ビュー::F5
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	20484	Edit.CreateCopyofWorkItem	編集.作業項目のコピーの作成	1	作業項目のクエリ ビュー::Shift+Alt+C
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	20484	Edit.CreateCopyofWorkItem	編集.作業項目のコピーの作成	2	作業項目の結果ビュー::Shift+Alt+C
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	20484	Edit.CreateCopyofWorkItem	編集.作業項目のコピーの作成	3	作業項目エディター::Shift+Alt+C
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	20486	Team.NewLinkedWorkItem	チーム.新しいリンクされた作業項目	1	作業項目のクエリ ビュー::Shift+Alt+L
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	20486	Team.NewLinkedWorkItem	チーム.新しいリンクされた作業項目	2	作業項目の結果ビュー::Shift+Alt+L
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	20486	Team.NewLinkedWorkItem	チーム.新しいリンクされた作業項目	3	作業項目エディター::Shift+Alt+L
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	20488	TeamFoundationContextMenus.Commands.GoToWorkItems	TeamFoundationコンテキストメニュー.コマンド.作業項目へ移動	1	全体::Ctrl+0, Ctrl+W
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	20488	TeamFoundationContextMenus.Commands.GoToWorkItems	TeamFoundationコンテキストメニュー.コマンド.作業項目へ移動	2	全体::Ctrl+0, W
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	36869	Edit.Outdent	編集.インデント解除	1	作業項目のクエリ ビュー::Shift+Alt+左矢印
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	36869	Edit.Outdent	編集.インデント解除	2	作業項目の結果ビュー::Shift+Alt+左矢印
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	36870	Edit.Indent	編集.インデント	1	作業項目のクエリ ビュー::Shift+Alt+右矢印
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	36870	Edit.Indent	編集.インデント	2	作業項目の結果ビュー::Shift+Alt+右矢印
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	53255	Window.Toggle	ウィンドウ.切り替え	1	作業項目のクエリ ビュー::Shift+Alt+V
{15061D55-E726-4E3C-97D3-1B871D9B5AE9}	53255	Window.Toggle	ウィンドウ.切り替え	2	作業項目の結果ビュー::Shift+Alt+V
{66BD4C1D-3401-4BCC-A942-E4990827E6F7}	8256	Resources.Strings	リソース.文字列	1	マネージド リソース エディター::Ctrl+1
{66BD4C1D-3401-4BCC-A942-E4990827E6F7}	8257	Resources.Images	リソース.イメージ	1	マネージド リソース エディター::Ctrl+2
{66BD4C1D-3401-4BCC-A942-E4990827E6F7}	8258	Resources.Icons	リソース.アイコン	1	マネージド リソース エディター::Ctrl+3
{66BD4C1D-3401-4BCC-A942-E4990827E6F7}	8259	Resources.Audio	リソース.オーディオ	1	マネージド リソース エディター::Ctrl+4
{66BD4C1D-3401-4BCC-A942-E4990827E6F7}	8260	Resources.Files	リソース.ファイル	1	マネージド リソース エディター::Ctrl+5
{66BD4C1D-3401-4BCC-A942-E4990827E6F7}	8261	Resources.Other	リソース.その他	1	マネージド リソース エディター::Ctrl+6
{A654F3DF-4BDB-4863-A750-75CDB50A03BC}	262	Debug.SelectElement	デバッグ.要素の選択	1	DOM Explorer::Ctrl+B
{A654F3DF-4BDB-4863-A750-75CDB50A03BC}	261	Debug.Refresh	デバッグ.最新の情報に更新	1	DOM Explorer::F5
{A654F3DF-4BDB-4863-A750-75CDB50A03BC}	263	Debug.ShowLayout	デバッグ.レイアウトの表示	1	DOM Explorer::Ctrl+Shift+I
{A654F3DF-4BDB-4863-A750-75CDB50A03BC}	264	Debug.ShowAll	デバッグ.すべて表示	1	全体::Ctrl+Alt+V, D
{A654F3DF-4BDB-4863-A750-75CDB50A03BC}	257	Debug.JavaScriptConsole	デバッグ.JavaScriptコンソール	1	全体::Ctrl+Alt+V, C
{CD203EB7-5920-47F9-8927-1804E7498464}	256	Debug.Tasks	デバッグ.タスク	1	全体::Ctrl+Shift+D, K
{CD203EB7-5920-47F9-8927-1804E7498464}	257	Debug.ParallelStacks	デバッグ.並列スタック	1	全体::Ctrl+Shift+D, S
{160961B3-909D-4B28-9353-A1BEF587B4A6}	4	Edit.InsertNextMatchingCaret	編集.次の一致にキャレットを挿入	1	テキスト エディター::Shift+Alt+.
{160961B3-909D-4B28-9353-A1BEF587B4A6}	5	Edit.InsertCaretsatAllMatching	編集.一致するすべての項目にキャレットを挿入	1	テキスト エディター::Shift+Alt+:
{160961B3-909D-4B28-9353-A1BEF587B4A6}	24	Edit.RemoveLastCaret	編集.最後のキャレットの削除	1	テキスト エディター::Shift+Alt+,
{160961B3-909D-4B28-9353-A1BEF587B4A6}	25	Edit.MoveLastCaretDown	編集.最後のキャレットを下へ移動	1	テキスト エディター::Shift+Alt+/
{160961B3-909D-4B28-9353-A1BEF587B4A6}	21	EditorContextMenus.Navigate.GoToContainingBlock	エディターコンテキストメニュー.ナビゲート.包含ブロックへ移動	1	テキスト エディター::Shift+Alt+[
{160961B3-909D-4B28-9353-A1BEF587B4A6}	19	Edit.GoToNextIssueinFile	編集.ファイル内の次の問題へ移動	1	テキスト エディター::Alt+PgDn
{160961B3-909D-4B28-9353-A1BEF587B4A6}	20	Edit.GoToPreviousIssueinFile	編集.ファイル内の前の問題へ移動	1	テキスト エディター::Alt+PgUp
{160961B3-909D-4B28-9353-A1BEF587B4A6}	32	Edit.GoToLastEditLocation	編集.最後の編集の場所へ移動	1	全体::Ctrl+Shift+Bkspce
{FB87333B-16C8-400E-BC8F-F6B890410582}	5	XML.StartXSLTDebugging	XML.StartXSLTDebugging	1	XML (テキスト) エディター::Alt+F5
{FB87333B-16C8-400E-BC8F-F6B890410582}	3	XML.StartXSLTWithoutDebugging	XML.StartXSLTWithoutDebugging	1	XML (テキスト) エディター::Ctrl+Alt+F5
{71037277-9175-48D2-ABE4-1E0F55629174}	8192	XsdDesigner.ShowStartView	XSDデザイナー.開始ビューの表示	1	XML スキーマ デザイナー::Ctrl+1
{71037277-9175-48D2-ABE4-1E0F55629174}	8195	XsdDesigner.ShowContentModelView	XSDデザイナー.コンテンツモデルビューの表示	1	XML スキーマ デザイナー::Ctrl+2
{71037277-9175-48D2-ABE4-1E0F55629174}	8196	XsdDesigner.ShowGraphView	XSDデザイナー.グラフビューの表示	1	XML スキーマ デザイナー::Ctrl+3
{71037277-9175-48D2-ABE4-1E0F55629174}	8208	GraphView.LefttoRight	GraphView.左から右	1	XML スキーマ デザイナー::Alt+右矢印
{71037277-9175-48D2-ABE4-1E0F55629174}	8209	GraphView.RighttoLeft	GraphView.右から左	1	XML スキーマ デザイナー::Alt+左矢印
{71037277-9175-48D2-ABE4-1E0F55629174}	8210	GraphView.ToptoBottom	GraphView.上から下	1	XML スキーマ デザイナー::Alt+下矢印
{71037277-9175-48D2-ABE4-1E0F55629174}	8211	GraphView.BottomtoTop	GraphView.下から上	1	XML スキーマ デザイナー::Alt+上矢印
{71037277-9175-48D2-ABE4-1E0F55629174}	8241	OtherContextMenus.GraphView.RemovefromWorkspace	その他のコンテキストメニュー.GraphView.ワークスペースからの削除	1	XML スキーマ デザイナー::Del
{A5BB8F41-D79A-4DE2-BD13-857F39DD0F3F}	4160	ProjectandSolutionContextMenus.Project.FileNesting.Nestitem	プロジェクトとソリューションコンテキストメニュー.プロジェクト.FileNesting.Nestitem	1	全体::Ctrl+Alt+N
{5EFC7975-14BC-11CF-9B2B-00AA00573819}	337	Edit.GoToFindCombo	編集.検索コンボボックス	1	全体::Ctrl+D
{B371C497-6D81-4B13-9DB8-8E3E6ABAD0C3}	786	TSqlEditorDatabaseCombo	TSqlEditorDatabaseCombo	1	Microsoft SQL Server Data Tools, T-SQL Editor::Shift+Alt+PgDn
{B371C497-6D81-4B13-9DB8-8E3E6ABAD0C3}	786	TSqlEditorDatabaseCombo	TSqlEditorDatabaseCombo	2	Microsoft SQL Server Data Tools, T-SQL PDW エディター::Shift+Alt+PgDn
{9478E63B-6975-4C39-A176-378A0C8F28B0}	45312	ViewFileInScriptPanel	スクリプトパネルのファイルの表示	1	Microsoft SQL Server Data Tools, テーブル デザイナー::Shift+Alt+PgDn
